Restaurant ID;Restaurant Name;Country Code;City;Address;Locality;Locality Verbose;Longitude;Latitude;Cuisines;Average Cost for two;Currency;Has Table booking;Has Online delivery;Is delivering now;Switch to order menu;Price range;Aggregate rating;Rating color;Rating text;Votes;
17152958;Chester's Hamburger Co.;216;San Antonio;9980 I 10 W, San Antonio 78230;Medical Center;Medical Center, San Antonio;-985.650.050.000;295.331.220.000;Burger;20;Dollar($);0;0;0;0;2;4.4;5BA829;Very Good;451;
17153013;Chris Madrid's;216;San Antonio;1900 Blanco Road, San Antonio 78212;Midtown;Midtown, San Antonio;-985.078.120.000;294.640.390.000;Burger;35;Dollar($);0;0;0;0;3;4.7;3F7E00;Excellent;1097;
17155124;The Cove;216;San Antonio;606 W Cypress Street, San Antonio 78212;Midtown;Midtown, San Antonio;-985.006.009.000;294.406.583.000;American;25;Dollar($);0;0;0;0;2;4.6;3F7E00;Excellent;888;
17156582;La Gloria;216;San Antonio;100 East Grayson Street 78215;Midtown;Midtown, San Antonio;-984.814.400.000;294.444.000.000;Mexican, Tex-Mex;40;Dollar($);0;0;0;0;3;3.9;9ACD32;Good;464;
17156185;IL Sogno Osteria;216;San Antonio;200 East Grayson Street, Suite 100, San Antonio 78215;Midtown;Midtown, San Antonio;-984.794.380.000;294.440.760.000;Italian;80;Dollar($);0;0;0;0;4;4.4;5BA829;Very Good;396;
17153921;Lulu's Bakery and Cafe;216;San Antonio;918 N Main Avenue, San Antonio 78212;Midtown;Midtown, San Antonio;-984.940.120.000;294.366.620.000;Bakery, American;40;Dollar($);0;0;0;0;3;4.0;5BA829;Very Good;354;
17155123;Dough Pizzeria Napoletana;216;San Antonio;6989 Blanco Road 78216;North Central;North Central, San Antonio;-985.068.500.000;295.200.600.000;Italian, Pizza;40;Dollar($);0;0;0;0;3;4.6;3F7E00;Excellent;1020;
17154200;Pappadeaux Seafood Kitchen;216;San Antonio;76 NE Interstate 410 Loop 78216;North Central;North Central, San Antonio;-984.880.650.000;295.196.163.000;Seafood, Cajun;40;Dollar($);0;0;0;0;3;4.5;3F7E00;Excellent;668;
17154809;Thai Dee;216;San Antonio;5307 Blanco Road, San Antonio 78216;North Central;North Central, San Antonio;-985.079.440.000;294.994.770.000;Thai;25;Dollar($);0;0;0;0;2;4.8;3F7E00;Excellent;294;
17153692;La Fogata;216;San Antonio;2427 Vance Jackson Road, San Antonio 78213;North Central;North Central, San Antonio;-985.351.860.000;294.951.750.000;Mexican, Seafood;25;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;592;
17156358;Moroccan Bites;216;San Antonio;5714 Evers Road, San Antonio 78238;Northwest Side;Northwest Side, San Antonio;-985.988.673.000;294.895.297.000;Moroccan;25;Dollar($);0;0;0;0;2;4.5;3F7E00;Excellent;302;
17153416;Golden Wok;216;San Antonio;8822 Wurzbach Road, San Antonio 78240;Northwest Side;Northwest Side, San Antonio;-985.681.950.000;295.249.790.000;Chinese, Sushi;25;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;438;
17155119;Pasha Mediterranean Grill;216;San Antonio;9339 Wurzbach Road, San Antonio 78240;Northwest Side;Northwest Side, San Antonio;-985.645.470.000;295.289.950.000;Greek, Mediterranean, Middle Eastern;25;Dollar($);0;0;0;0;2;4.4;5BA829;Very Good;584;
17154707;Taqueria Datapoint;216;San Antonio;4063 Medical Drive, San Antonio 78229;Northwest Side;Northwest Side, San Antonio;-985.619.880.000;295.185.660.000;Mexican;25;Dollar($);0;0;0;0;2;4.4;5BA829;Very Good;120;
17152775;Boudro's on the Riverwalk;216;San Antonio;421 E Commerce Street, San Antonio 78205;Riverwalk;Riverwalk, San Antonio;-984.883.370.000;294.241.200.000;Southwestern, Steak;70;Dollar($);0;0;0;0;4;4.5;3F7E00;Excellent;850;
17154460;Schilo's Delicatessen;216;San Antonio;424 E Commerce Street, San Antonio 78205;Riverwalk;Riverwalk, San Antonio;-984.886.480.000;294.238.040.000;German, Sandwich, Deli;10;Dollar($);0;0;0;0;1;4.5;3F7E00;Excellent;538;
17152908;Casa Rio;216;San Antonio;430 E Commerce Street, San Antonio 78205;Riverwalk;Riverwalk, San Antonio;-984.885.900.000;294.237.910.000;Tex-Mex, Mexican;25;Dollar($);0;0;0;0;2;3.7;9ACD32;Good;360;
17152689;Biga on the Banks;216;San Antonio;203 S St Mary's Street, San Antonio 78205;Riverwalk;Riverwalk, San Antonio;-984.916.770.000;294.239.660.000;American, Mediterranean, International;70;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;381;
17156954;The Esquire Tavern;216;San Antonio;155 E Commerce Street, San Antonio 78205;Riverwalk;Riverwalk, San Antonio;-984.920.850.000;294.248.350.000;American, Burger;25;Dollar($);0;0;0;0;2;4.0;5BA829;Very Good;319;
17153861;Longhorn Cafe;216;San Antonio;17625 Blanco Road, San Antonio 78232;Shavano Park;Shavano Park, San Antonio;-985.081.680.000;296.025.860.000;Burger;20;Dollar($);0;0;0;0;2;4.6;3F7E00;Excellent;453;
17153940;The Magnolia Pancake Haus;216;San Antonio;606 Embassy Oaks Ste 100 78216;Shavano Park;Shavano Park, San Antonio;-984.878.000.000;295.643.700.000;American;30;Dollar($);0;0;0;0;3;4.9;3F7E00;Excellent;1262;
17152688;Big'Z Burger Joint;216;San Antonio;2303 N Loop 1604 W, San Antonio 78258;Shavano Park;Shavano Park, San Antonio;-985.291.220.000;296.071.480.000;Burger;25;Dollar($);0;0;0;0;2;4.3;5BA829;Very Good;443;
17155038;Eddie V's Prime Seafood;216;San Antonio;1834 North Loop 1604 West 78248;Shavano Park;Shavano Park, San Antonio;-985.654.600.000;295.979.900.000;Seafood, Steak;70;Dollar($);0;0;0;0;4;4.4;5BA829;Very Good;454;
17153328;Flying Saucer Draught Emporium;216;San Antonio;11255 Huebner Road, Shavano Park 78230;Shavano Park;Shavano Park, San Antonio;-985.769.540.000;295.466.150.000;Bar Food;30;Dollar($);0;0;0;0;3;4.3;5BA829;Very Good;383;
17155890;Scuzzi's Italian Restaurant;216;San Antonio;4035 North Loop 1604 West, #102 78257;Shavano Park;Shavano Park, San Antonio;-985.972.500.000;296.311.300.000;Italian;25;Dollar($);0;0;0;0;2;4.1;5BA829;Very Good;211;
17154952;Willie's Grill & Icehouse;216;San Antonio;15801 San Pedro Avenue 78232;Shavano Park;Shavano Park, San Antonio;-984.758.779.854;295.864.045.749;American;10;Dollar($);0;0;0;0;1;4.4;5BA829;Very Good;352;
17156245;Fogo de Chao Brazilian Steakhouse;216;San Antonio;849 East Commerce Street 78205;Shops at Rivercenter, Riverwalk;Shops at Rivercenter, Riverwalk, San Antonio;-984.845.400.000;294.230.800.000;Brazilian, Steak;70;Dollar($);0;0;0;0;4;4.4;5BA829;Very Good;308;
17153696;La Frite Belgian Bistro;216;San Antonio;728 S Alamo Street, San Antonio 78205;Southtown;Southtown, San Antonio;-984.884.620.000;294.166.030.000;French, Belgian;40;Dollar($);0;0;0;0;3;4.5;3F7E00;Excellent;241;
17155122;Maggiano's Little Italy;216;San Antonio;17603 Interstate Highway 10 West 78257;The Rim;The Rim, San Antonio;-986.016.998.000;296.074.409.000;Italian;25;Dollar($);0;0;0;0;2;4.2;5BA829;Very Good;462;
17157002;Maar's Pizza & More;216;San Antonio;14218 Nacogdoches Road 78247;Uptown;Uptown, San Antonio;-983.820.800.000;295.704.500.000;Pizza, Italian;10;Dollar($);0;0;0;0;1;4.7;3F7E00;Excellent;243;
17152537;Alamo Cafe;216;San Antonio;14250 San Pedro Avenue 78232;Uptown;Uptown, San Antonio;-984.789.700.000;295.750.500.000;Tex-Mex, Mexican;10;Dollar($);0;0;0;0;1;4.0;5BA829;Very Good;285;
17153026;Chuy's;216;San Antonio;18008 San Pedro Avenue 78232;Uptown;Uptown, San Antonio;-984.690.000.000;296.071.200.000;Tex-Mex, Mexican;10;Dollar($);0;0;0;0;1;4.2;5BA829;Very Good;394;
17071504;Phil's Bbq;216;San Diego;3750 Sports Arena Boulevard 92110;Airport: SAN;Airport: SAN, San Diego;-1.172.169.500.000;327.546.800.000;BBQ;25;Dollar($);0;0;0;0;2;4.9;3F7E00;Excellent;664;
17071662;Prado;216;San Diego;1549 El Prado, Balboa Park 92101;Balboa Park;Balboa Park, San Diego;-1.171.499.600.000;327.313.500.000;American, Latin American, California;70;Dollar($);0;0;0;0;4;4.3;5BA829;Very Good;368;
17070454;Las Cuatro Milpas;216;San Diego;1857 Logan Ave, San Diego 92113;Barrio Logan;Barrio Logan, San Diego;-1.171.451.194.000;327.019.382.000;Mexican;10;Dollar($);0;0;0;0;1;4.9;3F7E00;Excellent;179;
17071597;Pizza Port;216;San Diego;571 Carlsbad Village Drive, Carlsbad 92008;Carlsbad;Carlsbad, San Diego;-1.173.478.710.000;331.598.110.000;Pizza;25;Dollar($);0;0;0;0;2;4.4;5BA829;Very Good;229;
17070922;Miguel's Cocina;216;San Diego;1351 Orange Avenue, Coronado 92118;Coronado;Coronado, San Diego;-1.171.783.480.000;326.829.650.000;Mexican;40;Dollar($);0;0;0;0;3;4.5;3F7E00;Excellent;243;
17068966;Del Mar Rendezvous;216;San Diego;1555 Camino Del Mar, Suite 102, Del Mar;Del Mar;Del Mar, San Diego;-1.172.650.900.000;329.605.050.000;Asian, Chinese, Vegetarian;40;Dollar($);0;0;0;0;3;4.3;5BA829;Very Good;103;
17070043;Jake's Del Mar;216;San Diego;1660 Coast Boulevard 92014;Del Mar;Del Mar, San Diego;-1.172.674.900.000;329.619.200.000;American, Seafood, Steak;70;Dollar($);0;0;0;0;4;4.3;5BA829;Very Good;278;
17072393;Stone Brewing World Bistro & Gardens – Escondido;216;San Diego;1999 Citracado Parkway 92029;Escondido;Escondido, San Diego;-1.171.091.100.000;331.013.000.000;Vegetarian, California;40;Dollar($);0;0;0;0;3;4.3;5BA829;Very Good;384;
17075245;Cafe 21;216;San Diego;802 5th Avenue, San Diego 92101;Gaslamp;Gaslamp, San Diego;-1.171.602.894.000;327.137.600.000;Middle Eastern, American;40;Dollar($);0;0;0;0;3;4.4;5BA829;Very Good;172;
17068305;Café Sevilla;216;San Diego;353 5th Avenue, San Diego 92101;Gaslamp;Gaslamp, San Diego;-1.171.600.984.000;327.090.471.000;Spanish, Tapas;40;Dollar($);0;0;0;0;3;4.2;5BA829;Very Good;193;
17074184;La Puerta;216;San Diego;560 4th Avenue, San Diego 92101;Gaslamp;Gaslamp, San Diego;-1.171.612.070.000;327.110.420.000;Mexican;50;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;175;
17070650;Lou & Mickey's;216;San Diego;224 5th Avenue, San Diego 92101;Gaslamp;Gaslamp, San Diego;-1.171.602.610.000;327.076.240.000;Seafood, Steak;70;Dollar($);0;0;0;0;4;4.1;5BA829;Very Good;151;
17073182;Nobu;216;San Diego;207 5th Avenue, San Diego 92101;Gaslamp;Gaslamp, San Diego;-1.171.599.810.000;327.073.990.000;Sushi;70;Dollar($);0;0;0;0;4;4.0;5BA829;Very Good;160;
17071795;Rei do Gado;216;San Diego;939 4th Avenue, San Diego 92101;Gaslamp;Gaslamp, San Diego;-1.171.609.360.000;327.150.640.000;Brazilian, Steak;70;Dollar($);0;0;0;0;4;4.4;5BA829;Very Good;258;
17075028;Searsucker;216;San Diego;611 5th Avenue, San Diego 92101;Gaslamp;Gaslamp, San Diego;-1.171.599.910.000;327.117.060.000;American, Seafood;70;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;285;
17074371;The Broken Yolk Cafe;216;San Diego;355 Sixth Avenue 92101;Gaslamp;Gaslamp, San Diego;-1.171.589.000.000;327.090.600.000;American, Breakfast;40;Dollar($);0;0;0;0;3;4.0;5BA829;Very Good;207;
17071171;The Oceanaire Seafood Room;216;San Diego;400 J Street 92101;Gaslamp;Gaslamp, San Diego;-1.171.608.037.475;327.095.029.251;American, Seafood;70;Dollar($);0;0;0;0;4;4.1;5BA829;Very Good;158;
17067876;Arrivederci Italian;216;San Diego;3845 Fourth Avenue, San Diego 92103;Hillcrest;Hillcrest, San Diego;-1.171.614.360.000;327.475.500.000;Italian;55;Dollar($);0;0;0;0;4;4.8;3F7E00;Excellent;213;
17069791;Hash House a Go Go;216;San Diego;3628 5th Avenue, San Diego 92103;Hillcrest;Hillcrest, San Diego;-1.171.605.620.000;327.438.020.000;American, Breakfast;25;Dollar($);0;0;0;0;2;4.8;3F7E00;Excellent;751;
17075597;Snooze;216;San Diego;3940 Fifth Avenue, San Diego 92103;Hillcrest;Hillcrest, San Diego;-1.171.604.694.000;327.490.457.000;American, Diner;20;Dollar($);0;0;0;0;2;4.4;5BA829;Very Good;169;
17072397;Studio Diner;216;San Diego;4701 Ruffin Road, San Diego 92123;Kearny Mesa;Kearny Mesa, San Diego;-1.171.273.360.000;328.236.030.000;American, Breakfast;25;Dollar($);0;0;0;0;2;4.4;5BA829;Very Good;196;
17068089;Bleu Bohème;216;San Diego;4090 Adams Ave, San Diego 92116;Kensington;Kensington, San Diego;-1.171.076.250.000;327.634.370.000;Breakfast, European, French;40;Dollar($);0;0;0;0;3;4.3;5BA829;Very Good;175;
17071536;Piatti;216;San Diego;2182 Avenida De La Playa 92037;La Jolla;La Jolla, San Diego;-1.172.563.200.000;328.540.100.000;Italian, Pizza;40;Dollar($);0;0;0;0;3;4.6;3F7E00;Excellent;217;
17069547;Georges At The Cove;216;San Diego;1250 Prospect Street, La Jolla 92037;La Jolla;La Jolla, San Diego;-1.172.717.320.000;328.494.370.000;California, Seafood;120;Dollar($);0;0;0;0;4;4.4;5BA829;Very Good;515;
17071123;Nine-Ten;216;San Diego;910 Prospect Street, La Jolla Village 92037;La Jolla;La Jolla, San Diego;-1.172.752.000.000;328.469.200.000;American, Breakfast, California;100;Dollar($);0;0;0;0;4;4.1;5BA829;Very Good;119;
17068819;The Cottage;216;San Diego;7702 Fay Avenue, La Jolla 92037;La Jolla;La Jolla, San Diego;-1.172.749.090.000;328.434.240.000;California, New American;60;Dollar($);0;0;0;0;4;4.2;5BA829;Very Good;182;
17073192;Whisknladle;216;San Diego;1044 Wall Street 92037;La Jolla;La Jolla, San Diego;-1.172.739.400.000;328.468.500.000;California;60;Dollar($);0;0;0;0;4;4.1;5BA829;Very Good;179;
17068230;Buon Appetito;216;San Diego;1609 India Street, San Diego 92101;Little Italy;Little Italy, San Diego;-1.171.681.360.000;327.222.060.000;Italian;100;Dollar($);0;0;0;0;4;4.5;3F7E00;Excellent;210;
17069339;Extraordinary Desserts;216;San Diego;1430 Union Street, San Diego 92101;Little Italy;Little Italy, San Diego;-1.171.657.620.000;327.202.600.000;Desserts, Cafe;30;Dollar($);0;0;0;0;3;4.7;3F7E00;Excellent;430;
17069389;Filippi's Pizza Grotto Little Italy;216;San Diego;1747 India Street 92101;Little Italy;Little Italy, San Diego;-1.171.682.300.000;327.233.500.000;Pizza, Italian;30;Dollar($);0;0;0;0;3;4.5;3F7E00;Excellent;390;
17074919;Bencotto;216;San Diego;750 W Fir Street, San Diego 92101;Little Italy;Little Italy, San Diego;-1.171.690.480.000;327.244.080.000;Italian;50;Dollar($);0;0;0;0;4;4.4;5BA829;Very Good;123;
17076309;Juniper & Ivy;216;San Diego;2228 Kettner Boulevard, San Diego 92101;Little Italy;Little Italy, San Diego;-1.171.712.960.000;327.274.640.000;American, California;50;Dollar($);0;0;0;0;4;4.0;5BA829;Very Good;66;
17068260;Cafe 222;216;San Diego;222 Island Ave, San Diego 92101;Marina;Marina, San Diego;-1.171.625.860.000;327.105.370.000;American, Breakfast, Coffee and Tea;10;Dollar($);0;0;0;0;1;4.1;5BA829;Very Good;184;
17071839;Richard Walker's Pancake House;216;San Diego;520 Front Street 92101;Marina;Marina, San Diego;-1.171.647.600.000;327.107.300.000;American, Breakfast;0;Dollar($);0;0;0;0;1;4.4;5BA829;Very Good;253;
17074167;The Fish Market;216;San Diego;750 North Harbor Drive 92101;Marina;Marina, San Diego;-1.171.730.957.000;327.124.214.000;Seafood;25;Dollar($);0;0;0;0;2;4.3;5BA829;Very Good;283;
17074417;Cucina Urbana;216;San Diego;505 Laurel Street, San Diego 92101;Middletown;Middletown, San Diego;-1.171.602.250.000;327.313.540.000;Italian, California;40;Dollar($);0;0;0;0;3;4.8;3F7E00;Excellent;281;
17069340;Extraordinary Desserts;216;San Diego;2929 5th Ave, San Diego 92103;Middletown;Middletown, San Diego;-1.171.601.360.000;327.359.500.000;Desserts;10;Dollar($);0;0;0;0;1;4.2;5BA829;Very Good;157;
17070965;The Mission;216;San Diego;3795 Mission Boulevard, San Diego 92109;Mission Beach;Mission Beach, San Diego;-1.172.526.940.000;327.845.970.000;American, Breakfast, Coffee and Tea;10;Dollar($);0;0;0;0;1;4.6;3F7E00;Excellent;190;
17073078;World Famous;216;San Diego;711 Pacific Beach Dr, San Diego 92109;Mission Beach;Mission Beach, San Diego;-1.172.544.890.000;327.906.220.000;Seafood, Steak;40;Dollar($);0;0;0;0;3;4.3;5BA829;Very Good;188;
17068107;Blue Water Seafood Market & Grill;216;San Diego;3667 India St, San Diego 92103;Mission Hills;Mission Hills, San Diego;-1.171.792.080.000;327.411.830.000;American, Seafood;25;Dollar($);0;0;0;0;2;4.8;3F7E00;Excellent;349;
17069184;El Indio Mexican Restaurant & Catering;216;San Diego;3695 India Street 92103;Mission Hills;Mission Hills, San Diego;-1.171.801.700.000;327.422.600.000;Mexican;10;Dollar($);0;0;0;0;1;4.0;5BA829;Very Good;164;
17075873;True Food Kitchen;216;San Diego;7007 Friars Road, Ste 394, Fashion Valley Mall 92108;Mission Valley;Mission Valley, San Diego;-1.171.697.900.000;327.693.500.000;International, Healthy Food;40;Dollar($);0;0;0;0;3;4.7;3F7E00;Excellent;90;
17074450;Carnitas' Snack Shack - North Park;216;San Diego;2632 University Avenue 92104;North Park;North Park, San Diego;-1.171.357.900.000;327.485.400.000;American, Burger;25;Dollar($);0;0;0;0;2;4.6;3F7E00;Excellent;156;
17070488;Lefty's Chicago Pizzeria;216;San Diego;3448 30th Street 92104;North Park;North Park, San Diego;-1.171.301.600.000;327.413.200.000;Burger, Pizza;35;Dollar($);0;0;0;0;3;4.6;3F7E00;Excellent;204;
17070961;The Mission;216;San Diego;2801 University Avenue, San Diego 92104;North Park;North Park, San Diego;-1.171.334.180.000;327.483.630.000;American, Mexican;25;Dollar($);0;0;0;0;2;4.5;3F7E00;Excellent;249;
17073168;Urban Solace;216;San Diego;3823 30th Street, San Diego 92104;North Park;North Park, San Diego;-1.171.299.220.000;327.476.640.000;New American, Southern;40;Dollar($);0;0;0;0;3;4.7;3F7E00;Excellent;359;
17074045;Crazee Burger;216;San Diego;3993 30th Street 92104;North Park;North Park, San Diego;-1.171.300.570.000;327.541.970.000;Burger;10;Dollar($);0;0;0;0;1;4.3;5BA829;Very Good;168;
17069832;Hodad's;216;San Diego;5010 Newport Avenue, San Diego 92107;Ocean Beach;Ocean Beach, San Diego;-1.172.512.690.000;327.471.800.000;American, Burger;10;Dollar($);0;0;0;0;1;4.9;3F7E00;Excellent;658;
17072298;South Beach Bar & Grill;216;San Diego;5059 Newport Ave, San Diego 92107;Ocean Beach;Ocean Beach, San Diego;-1.172.521.250.000;327.473.710.000;Bar Food, Seafood, California;10;Dollar($);0;0;0;0;1;4.5;3F7E00;Excellent;212;
17073343;Beach Break Cafe;216;San Diego;1802 S Coast Highway, Oceanside 92054;Oceanside;Oceanside, San Diego;-1.173.618.560.000;331.751.280.000;Diner, California;10;Dollar($);0;0;0;0;1;4.6;3F7E00;Excellent;204;
17069787;Harney Sushi;216;San Diego;3964 Harney Street 92110;Old Town;Old Town, San Diego;-1.171.951.900.000;327.525.700.000;Japanese, Sushi;25;Dollar($);0;0;0;0;2;4.5;3F7E00;Excellent;211;
17068275;Cafe Coyote;216;San Diego;2461 San Diego Avenue, San Diego 92110;Old Town;Old Town, San Diego;-1.171.942.750.000;327.522.100.000;Cafe, Mexican;25;Dollar($);0;0;0;0;2;4.1;5BA829;Very Good;284;
17068436;Casa Guadalajara;216;San Diego;4105 Taylor St, San Diego 92110;Old Town;Old Town, San Diego;-1.171.982.190.000;327.570.080.000;Mexican;25;Dollar($);0;0;0;0;2;4.4;5BA829;Very Good;217;
17071195;Old Town Mexican Cafe;216;San Diego;2489 San Diego Ave, San Diego 92110;Old Town;Old Town, San Diego;-1.171.947.150.000;327.525.030.000;Mexican;25;Dollar($);0;0;0;0;2;4.1;5BA829;Very Good;254;
17070293;Kono's Surf Club Cafe;216;San Diego;704 Garnet Avenue, San Diego 92109;Pacific Beach;Pacific Beach, San Diego;-1.172.565.350.000;327.964.670.000;American, Breakfast;20;Dollar($);0;0;0;0;2;4.9;3F7E00;Excellent;187;
17072543;Sushi Ota;216;San Diego;4529 Mission Bay Drive, San Diego 92109;Pacific Beach;Pacific Beach, San Diego;-1.172.171.250.000;328.036.810.000;Japanese, Sushi;70;Dollar($);0;0;0;0;4;4.5;3F7E00;Excellent;228;
17071623;Point Loma Seafoods;216;San Diego;2805 Emerson Street, San Diego 92106;Point Loma;Point Loma, San Diego;-1.172.276.930.000;327.232.230.000;Seafood, Sushi;35;Dollar($);0;0;0;0;3;4.6;3F7E00;Excellent;350;
17074121;Tender Greens;216;San Diego;2400 Historic Decatur Road, San Diego 92106;Point Loma;Point Loma, San Diego;-1.172.161.720.000;327.350.530.000;American, Vegetarian, Healthy Food;10;Dollar($);0;0;0;0;1;4.5;3F7E00;Excellent;193;
17069981;Island Prime;216;San Diego;880 Harbor Island Drive, Harbor Island 92101;Point Loma;Point Loma, San Diego;-1.171.951.100.000;327.249.500.000;Steak, Seafood;70;Dollar($);0;0;0;0;4;4.4;5BA829;Very Good;270;
17069270;El Zarape Mexican;216;San Diego;4642 Park Blvd, San Diego 92116;University Heights;University Heights, San Diego;-1.171.464.620.000;327.616.330.000;Mexican, Seafood, Vegetarian;10;Dollar($);0;0;0;0;1;4.5;3F7E00;Excellent;191;
16842179;Chow;216;San Francisco;215 Church Street, San Francisco 94114;Castro;Castro, San Francisco;-1.224.290.166.667;377.671.472.222;American, California;45;Dollar($);0;0;0;0;2;4.5;3F7E00;Excellent;356;
16844677;House of Nanking;216;San Francisco;919 Kearny Street, San Francisco 94133;Chinatown;Chinatown, San Francisco;-1.224.050.916.667;377.964.750.000;Chinese;30;Dollar($);0;0;0;0;2;4.5;3F7E00;Excellent;470;
16849192;R & G Lounge;216;San Francisco;631 Kearny Street, San Francisco 94108;Chinatown;Chinatown, San Francisco;-1.224.047.694.444;377.939.916.667;Seafood, Chinese;45;Dollar($);0;0;0;0;2;4.4;5BA829;Very Good;349;
16853056;Brenda's French Soul Food;216;San Francisco;652 Polk Street, San Francisco 94102;Civic Center;Civic Center, San Francisco;-1.224.187.690.000;377.829.200.000;Cajun, Southern;40;Dollar($);0;0;0;0;2;4.7;3F7E00;Excellent;485;
16851725;Taylor Street Coffee Shop;216;San Francisco;375 Taylor Street, San Francisco 94102;Civic Center;Civic Center, San Francisco;-1.224.114.090.000;377.856.800.000;Diner;30;Dollar($);0;0;0;0;2;4.6;3F7E00;Excellent;112;
16839883;Absinthe Brasserie & Bar;216;San Francisco;398 Hayes Street 94102;Civic Center;Civic Center, San Francisco;-1.224.229.400.000;377.769.700.000;French, American;80;Dollar($);0;0;0;0;3;4.3;5BA829;Very Good;301;
16852971;Zuni Café;216;San Francisco;1658 Market Street, San Francisco 94102;Civic Center;Civic Center, San Francisco;-1.224.213.638.889;377.736.888.889;Italian, French, California;90;Dollar($);0;0;0;0;3;4.4;5BA829;Very Good;566;
